_id,Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
2544,S92000003,C33-C34,"Trachea, bronchus and lung",Male, ,2012,0,0,0,0,0,0,4,5,11,36,91,175,322,454,472,486,364,183,54,2657,0,0,0,0,0,0,2.449359492,3.161615459,5.90775312,18.04158586,48.34100061,105.2891239,204.0725789,330.5424099,464.4343642,619.8426161,714.9310602,737.1304278,548.557497,103.0927835,99.20971143,107.0888916,125.1400563,120.3171833, ,130.0563764, ,48.9611186,47.02836951, ,50.93224387, ,100, 
2545,S92000003,C33-C34,"Trachea, bronchus and lung",Male, ,2013,0,0,0,0,0,1,3,6,23,60,98,185,271,428,530,443,352,205,73,2678,0,0,0,0,0,0.574841487,1.796299623,3.889991053,12.68307747,30.29583887,51.07864548,109.2315413,174.8308141,298.0501393,512.6121944,552.1625327,673.6068585,804.7736819,707.6386196,103.5303942,99.64601333,107.5273978,124.6955093,119.8984263, ,129.5853689, ,48.84960885,46.92264617, ,50.8148048, ,100, 
2546,S92000003,C33-C34,"Trachea, bronchus and lung",Male, ,2014,0,0,0,1,1,0,2,3,23,45,94,184,294,477,543,503,365,193,68,2796,0,0,0,0.632671138,0.545027442,0,1.191263275,1.938322576,13.12186216,22.97582943,48.34918398,106.3307232,190.769111,323.087552,511.3620311,613.6990313,680.6907613,726.137176,618.9132611,107.6821758,103.7273954,111.7491363,126.5338757,121.7906128, ,131.3664823, ,49.68982907,47.7660211, ,51.65108691, ,100, 
2547,S92000003,C33-C34,"Trachea, bronchus and lung",Male, ,2015,0,1,0,0,0,3,1,3,21,44,72,149,319,455,487,465,365,179,59,2623,0,0.671618735,0,0,0,1.65935628,0.588235294,1.905185279,12.34132581,22.96870514,36.50708339,84.14703706,206.8111535,300.3558061,451.25183,562.2528808,663.395129,659.8835066,516.5017946,100.4800287,96.67115273,104.4005086,116.4339481,111.937386, ,121.0178173, ,45.9939947,44.14718968, ,47.87811218, ,100, 
2548,S92000003,C33-C34,"Trachea, bronchus and lung",Male, ,2016,0,0,0,0,0,0,0,9,16,37,94,153,256,428,517,447,347,194,81,2579,0,0,0,0,0,0,0,5.580772379,9.701144129,19.53310598,47.61205294,84.65339139,163.6765853,278.8873178,462.1476906,541.7196873,617.4267362,685.8274119,674.0451028,98.15402685,94.40202292,102.0169174,113.671466,109.239196, ,118.1906422, ,43.92817902,42.15247292, ,45.74000713, ,100, 
2549,S92000003,C33-C34,"Trachea, bronchus and lung",Male, ,2017,0,0,0,0,0,1,2,3,13,38,72,188,274,435,510,498,344,183,77,2638,0,0,0,0,0,0.525276295,1.14619749,1.804771817,8.151850156,20.48959344,36.47822959,101.8379585,171.3163851,295.1694001,416.8267227,595.6154095,603.1489988,621.1390944,621.5692606,99.91288869,96.13619115,103.7999272,113.2009545,108.8466271, ,117.6394844, ,43.95749978,42.19682984, ,45.75365225, ,100, 
2550,S92000003,C33-C34,"Trachea, bronchus and lung",Male, ,2018,0,0,0,0,1,1,1,6,13,45,83,166,257,372,539,491,356,177,61,2569,0,0,0,0,0.56405715,0.52484622,0.561984028,3.513929803,8.356098345,24.92232542,42.37526102,88.27345628,157.4340094,256.526956,419.9291029,577.3685634,610.3833756,580.4801259,483.3597464,96.98910921,93.27449614,100.8137208,107.8279754,103.6363957, ,112.101486, ,41.95567982,40.24126336, ,43.70535877, ,100, 
2551,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,1994,0,0,0,0,0,0,3,7,12,32,74,142,206,333,414,284,207,84,27,1825,0,0,0,0,0,0,1.459293021,3.77490765,7.119633576,18.56105427,50.30010128,99.61696575,148.8170489,253.3224803,330.6550804,329.2410067,291.5041332,208.814975,147.0588235,68.8973554,65.77230131,72.13253837,76.60742543,73.11781627, ,80.17723727, ,34.21727484,32.5201968, ,35.95691, ,100, 
2552,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,1995,0,0,0,0,0,0,2,5,19,42,84,99,208,345,408,328,201,110,31,1882,0,0,0,0,0,0,0.959858709,2.623983207,11.21360742,23.8264076,56.85779459,69.40014441,151.3707054,262.5810576,336.7336833,364.3877619,282.5216108,266.1891395,161.9052593,71.00983762,67.8375571,74.29217286,78.80125079,75.26863605, ,82.41373939, ,34.8255943,33.11537909, ,36.57826244, ,100, 
2553,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,1996,0,0,0,0,0,1,1,9,21,53,79,145,221,386,406,343,240,102,33,2040,0,0,0,0,0,0.504673275,0.480508185,4.615550302,12.23398368,29.65748404,52.5210084,102.5989372,161.6383251,295.2153696,340.5983121,367.7337736,341.714839,244.7804176,167.2495059,77.12169728,73.81100229,80.54262846,85.22388987,81.55424886, ,88.97315362, ,38.20883624,36.40541907, ,40.05523743, ,100, 
2554,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,1997,0,0,0,0,0,0,2,6,16,50,70,143,232,337,380,367,193,117,39,1952,0,0,0,0,0,0,0.961214976,3.024742393,9.09881886,29.17952998,43.50041636,101.3113802,170.4992247,257.3127992,323.1952099,377.6847002,283.4691929,277.7645886,193.35647,73.91089345,70.66808975,77.26412484,81.42003351,77.83906268, ,85.08040546, ,36.21295174,34.46380376, ,38.00478854, ,100, 
2555,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,1998,0,0,0,0,0,0,2,2,29,34,74,138,227,329,424,360,204,99,29,1951,0,0,0,0,0,0,0.9674595,0.990707167,16.06683805,20.19146257,44.43350286,96.68266368,165.822942,251.8159065,362.5728994,358.2089552,312.2703894,232.8042328,138.8489898,73.95532886,70.7097534,77.31145525,81.00860143,77.44670845, ,84.64945024, ,35.9735527,34.24103429, ,37.74822777, ,100, 
2556,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,1999,0,0,0,0,0,1,3,8,13,43,76,120,208,301,386,382,226,112,41,1920,0,0,0,0,0,0.564751594,1.471684785,3.902705551,7.025697841,25.62971617,44.59177986,83.0495806,151.0749564,231.9541948,331.1286684,369.2212525,359.901266,263.1455289,190.0700014,72.85380101,69.63114814,76.18712329,79.20093652,75.69050235, ,82.78982623, ,34.18729057,32.51420298, ,35.90176295, ,100, 
2557,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2000,0,0,0,1,0,1,0,7,15,49,90,131,210,304,401,413,242,109,58,2031,0,0,0,0.636403556,0,0.589455814,0,3.3697426,7.910182514,29.08581503,51.6398522,90.20733916,152.2776384,235.2394955,342.9754187,411.5759472,365.8850033,255.4547798,259.4846099,77.19457213,73.8734947,80.62648068,83.63467031,80.02960093, ,87.31804696, ,35.95384712,34.23858351, ,37.71044493, ,100, 
2558,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2001,0,0,0,0,0,0,2,2,14,38,93,120,202,268,388,367,197,123,40,1854,0,0,0,0,0,0,1.014945066,0.959039426,7.20424021,22.22443167,52.55870468,80.99406718,147.5217083,207.4158921,331.7997571,369.1335922,284.8632078,287.8674406,173.7770441,70.48178137,67.30967481,73.76478041,75.92870527,72.5035399, ,79.43181137, ,32.86646864,31.23261072, ,34.54139582, ,100, 
2559,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2002,0,0,0,0,2,1,2,6,21,50,81,128,215,317,422,379,257,133,39,2053,0,0,0,0,1.237708012,0.650639253,1.038152089,2.874637077,10.61737508,28.49831005,47.63725115,80.60757963,156.8942241,246.1294781,357.9911775,386.3325926,354.5610066,320.9072264,168.3501684,78.05000447,74.70996847,81.50089452,83.3589761,79.78213389, ,87.01315129, ,36.1255925,34.41282673, ,37.87937004, ,100, 
2560,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2003,0,0,0,1,0,1,3,11,21,48,56,151,217,327,374,404,279,106,41,2040,0,0,0,0.633701514,0,0.670605355,1.612972601,5.302482526,10.41547839,26.68000667,33.43303542,91.83853448,156.3287948,252.040604,316.9625832,413.9344262,371.9752017,268.537988,176.7850983,77.55439072,74.22512098,80.99451513,82.20037603,78.66057884, ,85.81698624, ,35.4222765,33.73803227, ,37.14696827, ,100, 
2561,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2004,0,0,0,0,0,0,0,8,18,31,95,164,256,318,383,419,326,120,57,2195,0,0,0,0,0,0,0,3.895616944,8.769109351,16.77334877,56.81240544,97.16042727,181.6543317,243.3536893,325.6082839,429.0746733,421.9409283,314.589068,243.6418038,83.21653321,79.77128754,86.772298,87.78385261,84.13563881, ,91.50840844, ,37.41081191,35.69340978, ,39.16800088, ,100, 
2562,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2005,0,0,0,1,0,0,3,9,18,43,82,175,233,315,397,376,311,138,51,2152,0,0,0,0.628800312,0,0,1.735639033,4.455423488,8.608691909,22.69895902,48.72165083,101.1970161,164.1550243,240.3846154,337.8464628,381.9818355,413.2780524,336.6592667,216.2207996,81.24047255,77.8439555,84.74704802,85.42523755,81.84136401, ,89.08483349, ,36.67470198,34.97729042, ,38.41176728, ,100, 
2563,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2006,1,0,0,0,1,2,0,5,14,46,86,166,239,345,414,416,319,152,54,2260,0.7652866,0,0,0,0.585346437,1.273398701,0,2.498488415,6.666634921,23.73287106,50.33095529,94.45879662,165.1042782,265.1541353,352.0647663,421.7740873,427.8318715,347.5556775,229.2604229,85.02838293,81.55858966,88.60784242,89.28130941,85.62461272, ,93.01339396, ,37.9970376,36.27519301, ,39.75824616, ,100, 
2564,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2007,0,0,0,0,1,0,4,7,15,57,72,169,280,384,375,439,318,183,63,2367,0,0,0,0,0.58013726,0,2.511900127,3.553876772,7.119464616,28.8094131,41.04856273,99.96450964,180.0469408,294.528218,318.612041,439.2371881,430.2530104,398.4670992,275.7715036,88.53758134,85.00635829,92.17781707,92.32597187,88.62964862, ,96.09675045, ,39.35924529,37.62513975, ,41.13187074, ,100, 
2565,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2008,0,0,0,0,2,0,4,13,15,46,90,157,261,372,400,480,343,195,50,2428,0,0,0,0,1.146512881,0,2.561573831,6.798167632,7.145647348,22.75222823,50.0787349,94.2874988,161.9237283,281.3982163,336.544529,477.8401625,464.1532924,410.5176733,224.8504744,90.3407573,86.78271183,94.00723164,93.58147566,89.88059105, ,97.35597978, ,39.22814365,37.5189096, ,40.97491628, ,100, 
2566,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2009,0,0,0,0,0,1,2,6,24,42,81,161,268,368,453,405,358,194,60,2423,0,0,0,0,0,0.580059862,1.272580348,3.25727594,11.55529449,20.41193223,43.94435885,97.09030605,162.0853367,274.5121442,377.9630047,402.8407735,481.2151354,397.4432517,272.3311547,89.74303417,86.20492132,93.38908153,92.52061953,88.85594637, ,96.25830858, ,38.82225247,37.13591682, ,40.54550713, ,100, 
2567,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2010,0,0,1,2,0,2,1,2,12,38,95,160,258,380,441,454,374,169,80,2469,0,0,0.696209141,1.222329516,0,1.146835022,0.62560997,1.121648374,5.872795255,18.14752024,50.42891116,95.89049306,152.6247915,281.2606398,366.7115701,448.9581994,495.488931,354.5281,328.4746459,90.97333733,87.41995602,94.63408751,93.64845807,89.97570549, ,97.39365114, ,38.74019437,37.06689999, ,40.44991136, ,100, 
2568,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2011,0,0,0,0,0,1,1,4,16,48,95,173,300,370,437,439,351,230,90,2555,0,0,0,0,0,0.568320669,0.609228595,2.330567726,7.889896494,22.79624432,49.31990448,102.267622,174.5860855,268.1198278,365.0702154,431.4241912,460.5453066,484.0271055,344.6031321,93.60345838,90.00880031,97.3048588,95.43696209,91.75632385, ,99.1889651, ,39.73801274,38.05449975, ,41.45745357, ,100, 
2569,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2012,0,0,0,1,0,1,1,5,12,30,89,162,297,401,464,458,405,239,70,2635,0,0,0,0.641543811,0,0.566755269,0.589521839,3.05172056,6.021829131,14.23642912,45.30161202,93.59455072,180.1790871,270.224738,386.9439765,448.1759825,521.1483278,503.2002695,258.6748457,96.29756862,92.65547812,100.0461289,97.10487094,93.41717496, ,100.862954, ,39.75843868,38.09560262, ,41.45629778, ,100, 
2570,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2013,0,0,0,0,0,1,3,5,11,43,87,199,294,387,482,476,384,219,86,2677,0,0,0,0,0,0.56143818,1.72712566,3.127580254,5.701490681,20.49864137,43.37529602,112.3931841,181.1437937,251.6549401,396.6164176,460.7358222,491.8725743,460.4225796,314.1667276,97.66437312,93.99940303,101.4356246,97.85544043,94.16958965, ,101.6110575, ,40.40213535,38.72861351, ,42.11055945, ,100, 
2571,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2014,0,0,0,0,0,2,2,4,12,39,85,188,288,415,518,494,381,209,103,2740,0,0,0,0,0,1.107290957,1.137701729,2.497128302,6.465238567,18.76624002,41.62259568,103.5196687,178.1109111,262.759673,419.6098762,472.9445104,483.3737202,433.1606218,360.5811308,99.59761111,95.90290614,103.3982013,98.94802527,95.26376269, ,102.7012092, ,40.61906954,38.95613859, ,42.31626993, ,100, 
2572,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2015,0,0,0,0,1,1,7,7,10,33,89,194,262,384,470,460,356,208,93,2575,0,0,0,0,0.541978982,0.546170525,3.934794829,4.303137602,5.565914341,16.15643344,42.77386085,104.4420158,160.9821138,237.8180197,377.8013569,438.6550455,448.8092687,425.4796874,327.78796,93.21162369,89.64580688,96.88290769,91.9812301,88.44864701, ,95.58201634, ,37.90950985,36.30669414, ,39.54646099, ,100, 
2573,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2016,0,0,1,0,1,2,1,6,12,33,70,157,273,463,454,467,394,223,105,2662,0,0,0.746285365,0,0.548609549,1.063971273,0.556768073,3.603928282,6.948103457,16.26986279,33.45088932,82.59506324,165.3082727,282.2189849,357.0585922,447.6138444,491.1677076,448.7734197,361.4457831,95.85204074,92.24505696,99.56392337,93.58504018,90.04901879, ,97.18820517, ,38.05006589,36.46185517, ,39.67165978, ,100, 
2574,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2017,0,0,1,0,0,2,0,4,14,43,88,193,263,436,540,492,374,227,110,2787,0,0,0.731973327,0,0,1.042361574,0,2.314453182,8.456148828,21.54200691,41.97051571,99.34166843,155.5541098,276.486591,393.6519971,470.1340647,462.533546,448.3596358,374.9531309,100.0897827,96.40796836,103.8762054,96.82606343,93.25351258, ,100.4648282, ,39.67117156,38.05510889, ,41.32036912, ,100, 
2575,S92000003,C33-C34,"Trachea, bronchus and lung",Female, ,2018,1,0,0,0,0,2,1,6,12,29,86,194,279,435,552,512,384,213,81,2787,0.744695903,0,0,0,0,1.042709376,0.545503145,3.385087561,7.409831612,14.96959623,41.1841891,97.67985177,161.2129687,279.9245812,387.0696305,482.7410641,468.669905,417.9994898,276.3844815,99.9157868,96.2403729,103.6956272,95.65319371,92.12441839, ,99.24736222, ,39.30765005,37.70478172, ,40.94341659, ,100, 
2576,S92000003,C45,Mesothelioma,All,d,1994,0,0,0,0,0,0,0,0,3,6,6,19,25,29,29,34,10,4,2,167,0,0,0,0,0,0,0,0,0.896469702,1.750480653,2.083311632,6.911478511,9.58269289,12.06403088,13.38502723,24.63857386,9.469966003,7.383615757,8.896005693,3.273091464,2.795488984,3.808889328,4.857591788,4.090199944, ,5.689983876, ,2.088831435,1.773343999, ,2.429766779, ,100, 
2577,S92000003,C45,Mesothelioma,All,d,1995,0,0,0,0,0,0,0,0,0,8,11,15,17,33,34,17,12,4,4,155,0,0,0,0,0,0,0,0,0,2.280943855,3.791822074,5.443914973,6.54873802,13.730377,16.11977944,11.72300605,11.29358618,7.152180521,16.97000552,3.037018314,2.577726158,3.554544016,4.577455059,3.8056834, ,5.419420837, ,1.96866167,1.661676166, ,2.301284013, ,100, 
2578,S92000003,C45,Mesothelioma,All,d,1996,0,0,0,0,0,0,0,0,3,2,17,14,17,47,29,21,21,6,2,179,0,0,0,0,0,0,0,0,0.882833306,0.563105867,5.731489816,5.128223913,6.570987929,19.64850086,13.90700529,13.88585825,20.00476304,10.57827927,8.211528987,3.515186982,3.019075867,4.069558424,4.944367801,4.229492726, ,5.714242006, ,2.202147166,1.879232676, ,2.550287203, ,100, 
2579,S92000003,C45,Mesothelioma,All,d,1997,0,0,0,0,0,0,0,0,0,3,7,14,24,24,31,26,14,6,2,151,0,0,0,0,0,0,0,0,0,0.881971618,2.199791334,5.124225876,9.3000186,10.0037931,15.04518409,16.41351969,13.72643221,10.404925,7.997760627,2.970487908,2.515594779,3.48386756,4.201291106,3.53013609, ,4.92999063, ,1.79190433,1.505145184, ,2.103297439, ,100, 
2580,S92000003,C45,Mesothelioma,All,d,1998,0,0,0,0,0,0,0,0,1,5,5,18,20,27,31,33,16,15,1,172,0,0,0,0,0,0,0,0,0.281611607,1.496119067,1.514747582,6.511358704,7.677513714,11.26102642,15.06909911,20.06042443,16.35757663,25.55758123,3.833326944,3.387780748,2.90039661,3.933627091,4.972456715,4.225884422, ,5.778862001, ,2.017213978,1.71486009, ,2.343755256, ,100, 
2581,S92000003,C45,Mesothelioma,All,d,1999,0,0,0,0,0,0,0,1,0,4,6,15,28,34,31,31,11,10,4,175,0,0,0,0,0,0,0,0.250572558,0,1.202768774,1.775163685,5.342432089,10.67195182,14.24328366,15.06968514,18.21771938,11.65847041,16.9373825,14.76287138,3.450349471,2.95807058,4.001137205,4.991556755,4.227079442, ,5.818638125, ,2.088003527,1.7783656, ,2.422126216, ,100, 
2582,S92000003,C45,Mesothelioma,All,d,2000,0,0,0,0,0,0,0,0,2,9,6,17,18,20,42,32,22,10,0,178,0,0,0,0,0,0,0,0,0.538642191,2.699816412,1.734790943,6.007215726,6.83797049,8.380894912,20.33169712,19.25657582,21.90471449,16.84494231,0,3.515743817,3.018215959,4.07187255,4.934016197,4.219078774, ,5.7040875, ,2.021995837,1.723239826, ,2.344282813, ,100, 
2583,S92000003,C45,Mesothelioma,All,d,2001,0,0,0,0,0,1,0,0,0,2,4,19,27,21,40,35,16,8,2,175,0,0,0,0,0,0.317576258,0,0,0,0.591352067,1.139981133,6.548607904,10.32303451,8.769585407,19.30706928,21.13322384,15.07599242,13.46597317,6.806193636,3.455629714,2.962597464,4.007260346,4.826834152,4.119341574, ,5.58956935, ,1.992043113,1.695190424, ,2.312494104, ,100, 
2584,S92000003,C45,Mesothelioma,All,d,2002,0,0,0,0,0,0,0,0,1,3,10,15,31,34,28,38,22,9,2,193,0,0,0,0,0,0,0,0,0.258942582,0.866561139,2.967235782,4.808493723,11.82402795,14.19025797,13.3836175,23.11632377,19.65233237,15.50387597,6.740815639,3.809711804,3.291166103,4.386766824,5.041555183,4.335757875, ,5.79979488, ,2.136180626,1.829654448, ,2.466097432, ,100, 
2585,S92000003,C45,Mesothelioma,All,d,2003,0,0,0,0,0,0,0,1,3,4,6,23,26,36,40,35,23,7,5,209,0,0,0,0,0,0,0,0.249786433,0.763609429,1.131119356,1.809703631,7.098984537,9.792622389,14.86258303,19.02813786,21.26638271,19.79158599,12.62398557,16.74649161,4.123507941,3.58338442,4.722058784,5.583733617,4.812803913, ,6.411094971, ,2.310817527,1.994436497, ,2.650149417, ,100, 
2586,S92000003,C45,Mesothelioma,All,d,2004,0,0,0,0,0,0,0,0,2,2,12,17,24,38,31,35,33,7,5,206,0,0,0,0,0,0,0,0,0.50111247,0.552361067,3.632137149,5.108173077,8.869048499,15.53125051,14.72740057,21.14867519,27.40499601,12.95720421,16.57550141,4.051688531,3.517259328,4.644372952,5.387388577,4.643807003, ,6.185381075, ,2.175221119,1.872050501, ,2.500810551, ,100, 
2587,S92000003,C45,Mesothelioma,All,d,2005,0,0,0,0,0,0,0,0,0,3,9,14,27,28,43,28,26,9,1,188,0,0,0,0,0,0,0,0,0,0.808921869,2.711995155,4.102179429,9.873726015,11.38952164,20.32491504,16.73660175,21.98619943,15.31888819,3.26690624,3.678916676,3.171806309,4.244048116,4.81719516,4.136811818, ,5.548617614, ,1.993591848,1.705707533, ,2.303595286, ,100, 
2588,S92000003,C45,Mesothelioma,All,d,2006,0,0,0,0,0,0,0,0,0,0,6,13,25,33,35,28,19,14,0,173,0,0,0,0,0,0,0,0,0,0,1.782621226,3.753125198,8.911131072,13.50637869,16.44937821,16.60568033,16.07717042,22.14243915,0,3.370348724,2.886820885,3.911697643,4.453443398,3.804043268, ,5.153267487, ,1.82643284,1.554053317, ,2.120482985, ,100, 
2589,S92000003,C45,Mesothelioma,All,d,2007,0,0,0,0,0,0,0,0,0,1,5,10,25,34,38,43,19,13,4,192,0,0,0,0,0,0,0,0,0,0.258366555,1.44911575,3.00280462,8.257883802,13.84398642,17.76780287,25.05754494,16.0675174,19.44361352,13.40078395,3.713733075,3.206985247,4.277816714,4.981846942,4.272816888, ,5.744505124, ,1.907311401,1.635625906, ,2.199565325, ,100, 
2590,S92000003,C45,Mesothelioma,All,d,2008,0,0,0,0,0,0,0,0,0,2,5,11,27,25,46,41,30,18,1,206,0,0,0,0,0,0,0,0,0,0.50606135,1.417530888,3.356933594,8.57221776,10.02393716,21.20822326,23.62458801,25.16440746,25.87656877,3.432180121,3.959330373,3.437083473,4.538504564,5.028190749,4.355070735, ,5.748972985, ,1.922258981,1.656018946, ,2.208054368, ,100, 
2591,S92000003,C45,Mesothelioma,All,d,2009,0,0,0,0,0,0,0,0,1,1,6,9,36,36,49,47,30,22,3,240,0,0,0,0,0,0,0,0,0.247508211,0.249000264,1.661469958,2.760270507,11.13475528,14.17283776,22.30730359,26.89110248,24.82662739,30.46247577,10.31920748,4.58724364,4.025197884,5.205807172,5.861930601,5.118551911, ,6.654977672, ,2.246026504,1.95790218, ,2.553640493, ,100, 
2592,S92000003,C45,Mesothelioma,All,d,2010,0,0,0,0,0,0,0,0,1,0,4,7,23,37,38,35,23,14,8,190,0,0,0,0,0,0,0,0,0.252058054,0,1.083705406,2.138906713,6.942054969,14.39783955,17.18741519,19.76284585,18.6785343,19.58562415,24.66851681,3.61065714,3.115484341,4.162168053,4.676633414,4.006344467, ,5.398006905, ,1.743641929,1.493038505, ,2.01340198, ,100, 
2593,S92000003,C45,Mesothelioma,All,d,2011,0,0,0,0,0,0,0,1,0,1,6,8,18,21,49,38,31,12,4,189,0,0,0,0,0,0,0,0.297529612,0,0.24344583,1.59017484,2.410190285,5.349771,7.942120849,22.23563419,21.21198589,24.72168171,16.69565217,11.37365293,3.566105021,3.075798356,4.112352511,4.577793547,3.931834189, ,5.272160271, ,1.663121274,1.422901911, ,1.921802236, ,100, 
2594,S92000003,C45,Mesothelioma,All,d,2012,0,0,0,0,0,0,0,0,0,1,5,5,20,43,43,42,29,17,4,209,0,0,0,0,0,0,0,0,0,0.243744302,1.299690414,1.473639536,6.199186047,15.0483823,19.4093246,23.25594272,22.54581076,23.50598711,10.83863975,3.933303222,3.418093935,4.504244758,4.87139021,4.218330439, ,5.570762626, ,1.806169894,1.55843428, ,2.071911761, ,100, 
2595,S92000003,C45,Mesothelioma,All,d,2013,0,0,0,0,0,0,0,0,1,1,4,5,21,32,46,54,38,14,9,225,0,0,0,0,0,0,0,0,0.267182507,0.245208022,1.01927448,1.443326348,6.618154543,10.76057058,20.45171617,29.42089865,29.15787454,19.16810427,23.879013,4.223210766,3.689375226,4.812585957,5.259553655,4.573562723, ,5.992778853, ,1.819882704,1.576452773, ,2.080534754, ,100, 
2596,S92000003,C45,Mesothelioma,All,d,2014,0,0,0,0,0,0,0,0,0,0,2,4,15,31,43,56,39,17,4,211,0,0,0,0,0,0,0,0,0,0,0.501712093,1.12786301,4.74969127,10.14474257,18.72536852,30.04066218,29.44662987,22.71846477,10.11326861,3.945695265,3.431231494,4.515531048,4.806054034,4.169814928, ,5.486806788, ,1.619639738,1.396865776, ,1.858654597, ,100, 
2597,S92000003,C45,Mesothelioma,All,d,2015,0,0,0,0,0,0,0,2,0,3,0,7,14,38,38,41,32,20,5,200,0,0,0,0,0,0,0,0.624732536,0,0.757924096,0,1.929331349,4.416431649,12.14232078,16.35632689,21.85862269,23.8199805,26.311635,12.56439251,3.72231528,3.224285924,4.275488213,4.390344872,3.79158154, ,5.032361645, ,1.583461995,1.357652129, ,1.826388106, ,100, 
